Age,Age Group,city,customer_code,dob,Estimated Settlement Amount,Final Premium Amount,Sum of Settlement %
35,31-40,Delhi NCR,SUNIKM,1990-09-10 00:00:00,$21446,13967,0.536
35,31-40,Delhi NCR,SUNIKPS,1990-09-17 00:00:00,$8777,5716,0.536
35,31-40,Delhi NCR,SUNILX,1990-09-02 00:00:00,$29887,19464,0.536
35,31-40,Delhi NCR,SUNINW,1990-06-18 00:00:00,$29348,19113,0.536
35,31-40,Delhi NCR,SUNIOG0,1990-06-18 00:00:00,$74552,48552,0.536
35,31-40,Delhi NCR,SUNIOH,1990-04-06 00:00:00,$21089,13734,0.536
35,31-40,Delhi NCR,SUNIPZZ,1990-04-16 00:00:00,$54648,35590,0.536
35,31-40,Delhi NCR,SUNIQGH,1990-12-18 00:00:00,$9109,5932,0.536
35,31-40,Delhi NCR,SUNIQQQ,1990-09-13 00:00:00,$28525,18577,0.536
35,31-40,Delhi NCR,SUNIU,1990-08-31 00:00:00,$39518,25736,0.536
35,31-40,Delhi NCR,SUNIX9,1990-12-18 00:00:00,$63375,41273,0.536
35,31-40,Delhi NCR,SUNIXGS,1990-04-01 00:00:00,$39518,25736,0.536
35,31-40,Delhi NCR,SUNIYEZ,1990-02-10 00:00:00,$9996,6510,0.536
35,31-40,Delhi NCR,SUNIYY,1990-09-06 00:00:00,$79987,52092,0.536
35,31-40,Delhi NCR,SUNJ28E,1990-10-02 00:00:00,$38824,25284,0.536
35,31-40,Delhi NCR,SUNJ6Z,1990-09-06 00:00:00,$61165,39834,0.536
35,31-40,Delhi NCR,SUNJ8H,1990-11-01 00:00:00,$138140,89964,0.536
35,31-40,Delhi NCR,SUNJ8M,1990-12-02 00:00:00,$22295,14520,0.536
35,31-40,Delhi NCR,SUNJFBU,1990-07-28 00:00:00,$23797,15498,0.536
35,31-40,Delhi NCR,SUNJG2,1990-03-09 00:00:00,$8906,5800,0.536
35,31-40,Delhi NCR,SUNJIX,1990-07-29 00:00:00,$21374,13920,0.536
35,31-40,Delhi NCR,SUNJKU,1990-08-31 00:00:00,$13626,8874,0.536
35,31-40,Delhi NCR,SUNJMI,1990-08-08 00:00:00,$13704,8925,0.536
35,31-40,Delhi NCR,SUNJNDR,1990-02-26 00:00:00,$14632,9529,0.536
35,31-40,Delhi NCR,SUNJNG,1990-04-27 00:00:00,$29033,18908,0.536
35,31-40,Delhi NCR,SUNJQA,1990-05-16 00:00:00,$144306,93980,0.536
35,31-40,Delhi NCR,SUNJQY,1990-06-26 00:00:00,$24184,15750,0.536
35,31-40,Delhi NCR,SUNK2LL,1990-11-17 00:00:00,$38477,25058,0.536
35,31-40,Delhi NCR,SUNK6GV,1990-10-23 00:00:00,$8786,5722,0.536
35,31-40,Delhi NCR,SUNK9QQ,1990-08-02 00:00:00,$41144,26795,0.536
35,31-40,Delhi NCR,SUNKAM3,1990-11-27 00:00:00,$148007,96390,0.536
35,31-40,Delhi NCR,SUNKAZO,1990-05-28 00:00:00,$137788,89735,0.536
35,31-40,Delhi NCR,SUNKC3N,1990-05-29 00:00:00,$146774,95587,0.536
35,31-40,Delhi NCR,SUNKCT,1990-11-17 00:00:00,$22177,14443,0.536
35,31-40,Delhi NCR,SUNKHRL,1990-09-25 00:00:00,$41250,26864,0.536
35,31-40,Delhi NCR,SUNKJC,1990-03-30 00:00:00,$54648,35590,0.536
35,31-40,Delhi NCR,SUNKL8I,1990-04-18 00:00:00,$22553,14688,0.536
35,31-40,Delhi NCR,SUNKN,1990-06-19 00:00:00,$73220,47685,0.536
35,31-40,Delhi NCR,SUNKWCX,1990-08-31 00:00:00,$42504,27681,0.536
35,31-40,Delhi NCR,SUNL2W,1990-02-05 00:00:00,$8868,5775,0.536
35,31-40,Delhi NCR,SUNL5MJ,1990-07-31 00:00:00,$9109,5932,0.536
35,31-40,Delhi NCR,SUNLD45,1990-12-11 00:00:00,$41944,27316,0.536
35,31-40,Delhi NCR,SUNLF7W,1990-12-14 00:00:00,$22741,14810,0.536
35,31-40,Delhi NCR,SUNLJ,1990-02-08 00:00:00,$37064,24138,0.536
35,31-40,Delhi NCR,SUNLJQF,1990-07-02 00:00:00,$9351,6090,0.536
35,31-40,Delhi NCR,SUNLL8,1990-04-07 00:00:00,$20895,13608,0.536
35,31-40,Delhi NCR,SUNLLH,1990-04-27 00:00:00,$13391,8721,0.536
35,31-40,Delhi NCR,SUNLUM,1990-04-15 00:00:00,$20084,13080,0.536
35,31-40,Delhi NCR,SUNLWBQ,1990-12-25 00:00:00,$138140,89964,0.536
35,31-40,Delhi NCR,SUNLY5,1990-07-28 00:00:00,$84282,54889,0.536
35,31-40,Delhi NCR,SUNM3,1990-02-28 00:00:00,$234102,152460,0.536
35,31-40,Delhi NCR,SUNM3DI,1990-07-01 00:00:00,$14994,9765,0.536
35,31-40,Delhi NCR,SUNM5BN,1990-04-02 00:00:00,$29555,19248,0.536
35,31-40,Delhi NCR,SUNMAL3,1990-09-07 00:00:00,$30603,19930,0.536
35,31-40,Delhi NCR,SUNMHG,1990-01-10 00:00:00,$78963,51425,0.536
35,31-40,Delhi NCR,SUNMHVQ,1990-05-01 00:00:00,$57753,37612,0.536
35,31-40,Delhi NCR,SUNMJDH,1990-01-05 00:00:00,$13181,8584,0.536
35,31-40,Delhi NCR,SUNMM,1990-10-20 00:00:00,$29317,19093,0.536
35,31-40,Delhi NCR,SUNMMJV,1990-05-10 00:00:00,$14632,9529,0.536
35,31-40,Delhi NCR,SUNMP50,1990-04-22 00:00:00,$23991,15624,0.536
35,31-40,Delhi NCR,SUNMPGC,1990-06-23 00:00:00,$23991,15624,0.536
35,31-40,Delhi NCR,SUNMRF1,1990-12-26 00:00:00,$82911,53996,0.536
35,31-40,Delhi NCR,SUNMURU,1990-05-13 00:00:00,$29348,19113,0.536
35,31-40,Delhi NCR,SUNMWV,1990-11-14 00:00:00,$39518,25736,0.536
35,31-40,Delhi NCR,SUNMX6E,1990-07-03 00:00:00,$33118,21568,0.536
35,31-40,Delhi NCR,SUNMYS9,1990-02-11 00:00:00,$14214,9257,0.536
35,31-40,Delhi NCR,SUNMZD,1990-05-14 00:00:00,$20674,13464,0.536
35,31-40,Delhi NCR,SUNN01Q,1990-04-15 00:00:00,$58897,38357,0.536
35,31-40,Delhi NCR,SUNN3J7,1990-07-19 00:00:00,$14753,9608,0.536
35,31-40,Delhi NCR,SUNN3NX,1990-02-07 00:00:00,$21089,13734,0.536
35,31-40,Delhi NCR,SUNN4YO,1990-04-15 00:00:00,$82911,53996,0.536
35,31-40,Delhi NCR,SUNN73Z,1990-07-07 00:00:00,$9886,6438,0.536
35,31-40,Delhi NCR,SUNN92R,1990-06-23 00:00:00,$23410,15246,0.536
35,31-40,Delhi NCR,SUNNF4,1990-04-20 00:00:00,$73887,48119,0.536
35,31-40,Delhi NCR,SUNNF8,1990-05-07 00:00:00,$83596,54442,0.536
35,31-40,Delhi NCR,SUNNGCI,1990-09-19 00:00:00,$140183,91295,0.536
35,31-40,Delhi NCR,SUNNHO,1990-10-02 00:00:00,$37041,24123,0.536
35,31-40,Delhi NCR,SUNNIUQ,1990-09-02 00:00:00,$9996,6510,0.536
35,31-40,Delhi NCR,SUNNKAQ,1990-03-15 00:00:00,$40465,26353,0.536
35,31-40,Delhi NCR,SUNNKWL,1990-08-18 00:00:00,$33386,21743,0.536
35,31-40,Delhi NCR,SUNNL2T,1990-01-27 00:00:00,$32041,20867,0.536
35,31-40,Delhi NCR,SUNNMMD,1990-05-19 00:00:00,$38477,25058,0.536
35,31-40,Delhi NCR,SUNNO5,1990-07-04 00:00:00,$138140,89964,0.536
35,31-40,Delhi NCR,SUNO2,1990-06-28 00:00:00,$13820,9000,0.536
35,31-40,Delhi NCR,SUNO6W,1990-08-09 00:00:00,$21426,13954,0.536
35,31-40,Delhi NCR,SUNOCS,1990-02-01 00:00:00,$14632,9529,0.536
35,31-40,Delhi NCR,SUNODO,1990-12-11 00:00:00,$29818,19419,0.536
35,31-40,Delhi NCR,SUNOJZ,1990-10-16 00:00:00,$78644,51217,0.536
35,31-40,Delhi NCR,SUNOLCS,1990-03-26 00:00:00,$30695,19990,0.536
35,31-40,Delhi NCR,SUNOW1I,1990-07-06 00:00:00,$41250,26864,0.536
35,31-40,Delhi NCR,SUNP0DD,1990-10-29 00:00:00,$59797,38943,0.536
35,31-40,Delhi NCR,SUNP4M3,1990-11-05 00:00:00,$58090,37831,0.536
35,31-40,Delhi NCR,SUNP86P,1990-09-11 00:00:00,$23410,15246,0.536
35,31-40,Delhi NCR,SUNPGF1,1990-06-08 00:00:00,$21669,14112,0.536
35,31-40,Delhi NCR,SUNPGO,1990-01-12 00:00:00,$9093,5922,0.536
35,31-40,Delhi NCR,SUNPLZQ,1990-01-01 00:00:00,$8752,5700,0.536
35,31-40,Delhi NCR,SUNPONI,1990-07-30 00:00:00,$23493,15300,0.536
35,31-40,Delhi NCR,SUNPUI,1990-04-07 00:00:00,$40408,26316,0.536
35,31-40,Delhi NCR,SUNPVCL,1990-11-26 00:00:00,$13274,8645,0.536
35,31-40,Delhi NCR,SUNQ2IH,1990-05-02 00:00:00,$14753,9608,0.536
35,31-40,Delhi NCR,SUNQ388,1990-02-12 00:00:00,$40210,26187,0.536
35,31-40,Delhi NCR,SUNQ49,1990-01-20 00:00:00,$56463,36772,0.536
35,31-40,Delhi NCR,SUNQ5SY,1990-04-22 00:00:00,$140606,91570,0.536
35,31-40,Delhi NCR,SUNQB6,1990-07-10 00:00:00,$21801,14198,0.536
35,31-40,Delhi NCR,SUNQCZ,1990-03-15 00:00:00,$241841,157500,0.536
35,31-40,Delhi NCR,SUNQG3,1990-04-06 00:00:00,$9271,6038,0.536
35,31-40,Delhi NCR,SUNQJJ5,1990-07-06 00:00:00,$13744,8951,0.536
35,31-40,Delhi NCR,SUNQLB,1990-04-03 00:00:00,$22443,14616,0.536
35,31-40,Delhi NCR,SUNQPX,1990-08-23 00:00:00,$37744,24581,0.536
35,31-40,Delhi NCR,SUNQR1,1990-09-06 00:00:00,$237972,154980,0.536
35,31-40,Delhi NCR,SUNQU8,1990-09-25 00:00:00,$30963,20165,0.536
35,31-40,Delhi NCR,SUNR1F,1990-04-02 00:00:00,$228482,148800,0.536
35,31-40,Delhi NCR,SUNR24T,1990-12-27 00:00:00,$22636,14742,0.536
35,31-40,Delhi NCR,SUNR2ZH,1990-02-11 00:00:00,$14148,9214,0.536
35,31-40,Delhi NCR,SUNR3FV,1990-06-24 00:00:00,$29348,19113,0.536
35,31-40,Delhi NCR,SUNR6E,1990-10-10 00:00:00,$38130,24832,0.536
35,31-40,Delhi NCR,SUNR6P,1990-10-24 00:00:00,$60820,39609,0.536
35,31-40,Delhi NCR,SUNR76,1990-07-28 00:00:00,$20637,13440,0.536
35,31-40,Delhi NCR,SUNRAA,1990-12-07 00:00:00,$80856,52658,0.536
35,31-40,Delhi NCR,SUNRAO,1990-10-22 00:00:00,$32310,21042,0.536
35,31-40,Delhi NCR,SUNRLUZ,1990-10-09 00:00:00,$22664,14760,0.536
35,31-40,Delhi NCR,SUNRQC,1990-07-15 00:00:00,$134439,87554,0.536
35,31-40,Delhi NCR,SUNRS6X,1990-12-31 00:00:00,$32041,20867,0.536
35,31-40,Delhi NCR,SUNRSOV,1990-07-02 00:00:00,$13978,9103,0.536
35,31-40,Delhi NCR,SUNRZQE,1990-11-21 00:00:00,$39863,25961,0.536
35,31-40,Delhi NCR,SUNRZRW,1990-03-02 00:00:00,$78800,51319,0.536
35,31-40,Delhi NCR,SUNRZXA,1990-08-13 00:00:00,$31430,20469,0.536
35,31-40,Delhi NCR,SUNS0T,1990-01-08 00:00:00,$13522,8806,0.536
35,31-40,Delhi NCR,SUNS3I0,1990-02-19 00:00:00,$38824,25284,0.536
35,31-40,Delhi NCR,SUNS42F,1990-06-17 00:00:00,$151707,98800,0.536
35,31-40,Delhi NCR,SUNS4Y,1990-03-26 00:00:00,$41755,27193,0.536
35,31-40,Delhi NCR,SUNS5UA,1990-10-17 00:00:00,$21089,13734,0.536
35,31-40,Delhi NCR,SUNS606,1990-05-18 00:00:00,$23797,15498,0.536
35,31-40,Delhi NCR,SUNS690,1990-11-21 00:00:00,$14994,9765,0.536
35,31-40,Delhi NCR,SUNS6G,1990-02-02 00:00:00,$9443,6150,0.536
35,31-40,Delhi NCR,SUNS6Q,1990-01-02 00:00:00,$40210,26187,0.536
35,31-40,Delhi NCR,SUNS8Q,1990-05-28 00:00:00,$60571,39447,0.536
35,31-40,Delhi NCR,SUNSAS8,1990-04-26 00:00:00,$13508,8797,0.536
35,31-40,Delhi NCR,SUNSAXU,1990-06-24 00:00:00,$23991,15624,0.536
35,31-40,Delhi NCR,SUNSB0H,1990-07-26 00:00:00,$58157,37875,0.536
35,31-40,Delhi NCR,SUNSBN,1990-09-30 00:00:00,$136589,88954,0.536
35,31-40,Delhi NCR,SUNSFZ2,1990-12-21 00:00:00,$210664,137196,0.536
35,31-40,Delhi NCR,SUNSGZE,1990-11-05 00:00:00,$37715,24562,0.536
35,31-40,Delhi NCR,SUNSIJG,1990-09-27 00:00:00,$37784,24607,0.536
35,31-40,Delhi NCR,SUNSJI,1990-12-04 00:00:00,$208619,135864,0.536
35,31-40,Delhi NCR,SUNSL7T,1990-03-17 00:00:00,$30603,19930,0.536
35,31-40,Delhi NCR,SUNSS1,1990-06-10 00:00:00,$36645,23865,0.536
35,31-40,Delhi NCR,SUNST8,1990-10-23 00:00:00,$14632,9529,0.536
35,31-40,Delhi NCR,SUNSV3R,1990-11-26 00:00:00,$22056,14364,0.536
35,31-40,Delhi NCR,SUNSWLK,1990-06-21 00:00:00,$14389,9371,0.536
35,31-40,Delhi NCR,SUNSWWV,1990-12-13 00:00:00,$36705,23904,0.536
35,31-40,Delhi NCR,SUNSX,1990-10-26 00:00:00,$228298,148680,0.536
35,31-40,Delhi NCR,SUNT2D,1990-04-25 00:00:00,$62060,40417,0.536
35,31-40,Delhi NCR,SUNT2K,1990-04-13 00:00:00,$31502,20516,0.536
35,31-40,Delhi NCR,SUNT5AO,1990-12-21 00:00:00,$79877,52020,0.536
35,31-40,Delhi NCR,SUNT6N3,1990-08-28 00:00:00,$236037,153720,0.536
35,31-40,Delhi NCR,SUNTGHM,1990-07-18 00:00:00,$13474,8775,0.536
35,31-40,Delhi NCR,SUNTGW,1990-09-14 00:00:00,$221112,144000,0.536
35,31-40,Delhi NCR,SUNTIGD,1990-11-25 00:00:00,$14116,9193,0.536
35,31-40,Delhi NCR,SUNTLF7,1990-07-26 00:00:00,$76353,49725,0.536
35,31-40,Delhi NCR,SUNTRL,1990-10-13 00:00:00,$82539,53754,0.536
35,31-40,Delhi NCR,SUNTWP,1990-06-04 00:00:00,$23410,15246,0.536
35,31-40,Delhi NCR,SUNTZKS,1990-06-07 00:00:00,$8614,5610,0.536
35,31-40,Delhi NCR,SUNU1B,1990-03-22 00:00:00,$29617,19288,0.536
35,31-40,Delhi NCR,SUNU4R,1990-06-16 00:00:00,$79315,51654,0.536
35,31-40,Delhi NCR,SUNU6RX,1990-04-25 00:00:00,$9190,5985,0.536
35,31-40,Delhi NCR,SUNU8PB,1990-04-18 00:00:00,$13935,9075,0.536
35,31-40,Delhi NCR,SUNUE1,1990-02-20 00:00:00,$14566,9486,0.536
35,31-40,Delhi NCR,SUNUIJ9,1990-11-14 00:00:00,$38388,25000,0.536
35,31-40,Delhi NCR,SUNUZDC,1990-07-26 00:00:00,$9674,6300,0.536
35,31-40,Delhi NCR,SUNV00,1990-03-01 00:00:00,$14709,9579,0.536
35,31-40,Delhi NCR,SUNV360,1990-07-12 00:00:00,$54613,35567,0.536
35,31-40,Delhi NCR,SUNV58U,1990-05-23 00:00:00,$42636,27767,0.536
35,31-40,Delhi NCR,SUNV6K5,1990-12-07 00:00:00,$61842,40275,0.536
35,31-40,Delhi NCR,SUNVCZ,1990-06-12 00:00:00,$8536,5559,0.536
35,31-40,Delhi NCR,SUNVF0,1990-09-23 00:00:00,$32751,21329,0.536
35,31-40,Delhi NCR,SUNVI6,1990-10-10 00:00:00,$226363,147420,0.536
35,31-40,Delhi NCR,SUNVKLZ,1990-04-18 00:00:00,$13744,8951,0.536
35,31-40,Delhi NCR,SUNVNX,1990-11-18 00:00:00,$13038,8491,0.536
35,31-40,Delhi NCR,SUNVQVL,1990-02-06 00:00:00,$9351,6090,0.536
35,31-40,Delhi NCR,SUNVRI,1990-11-23 00:00:00,$41250,26864,0.536
35,31-40,Delhi NCR,SUNVRZE,1990-10-24 00:00:00,$14753,9608,0.536
35,31-40,Delhi NCR,SUNVZ5,1990-08-16 00:00:00,$29887,19464,0.536
35,31-40,Delhi NCR,SUNW1ME,1990-01-03 00:00:00,$22111,14400,0.536
35,31-40,Delhi NCR,SUNW1V,1990-04-20 00:00:00,$9029,5880,0.536
35,31-40,Delhi NCR,SUNW30,1990-10-21 00:00:00,$22249,14490,0.536
35,31-40,Delhi NCR,SUNW3W,1990-02-08 00:00:00,$8536,5559,0.536
35,31-40,Delhi NCR,SUNW8Y,1990-11-02 00:00:00,$39062,25439,0.536
35,31-40,Delhi NCR,SUNWAM,1990-11-28 00:00:00,$22930,14933,0.536
35,31-40,Delhi NCR,SUNWJU,1990-03-10 00:00:00,$41944,27316,0.536
35,31-40,Delhi NCR,SUNWLUM,1990-08-30 00:00:00,$22249,14490,0.536
35,31-40,Delhi NCR,SUNWOCB,1990-06-13 00:00:00,$42983,27993,0.536
35,31-40,Delhi NCR,SUNWQPB,1990-11-12 00:00:00,$9271,6038,0.536
35,31-40,Delhi NCR,SUNWTZI,1990-05-06 00:00:00,$33657,21919,0.536
35,31-40,Delhi NCR,SUNWXZD,1990-11-25 00:00:00,$13274,8645,0.536
35,31-40,Delhi NCR,SUNX5U,1990-09-06 00:00:00,$77429,50426,0.536
35,31-40,Delhi NCR,SUNX75,1990-10-23 00:00:00,$13861,9027,0.536
35,31-40,Delhi NCR,SUNX7N,1990-02-17 00:00:00,$82226,53550,0.536
35,31-40,Delhi NCR,SUNXE1,1990-07-07 00:00:00,$23533,15326,0.536
35,31-40,Delhi NCR,SUNXES,1990-03-01 00:00:00,$20269,13200,0.536
35,31-40,Delhi NCR,SUNXGHY,1990-06-25 00:00:00,$13641,8884,0.536
35,31-40,Delhi NCR,SUNXJX,1990-10-27 00:00:00,$30963,20165,0.536
35,31-40,Delhi NCR,SUNXTAX,1990-09-30 00:00:00,$8445,5500,0.536
35,31-40,Delhi NCR,SUNY08C,1990-04-21 00:00:00,$22636,14742,0.536
35,31-40,Delhi NCR,SUNY4T,1990-02-05 00:00:00,$29887,19464,0.536
35,31-40,Delhi NCR,SUNYD,1990-12-23 00:00:00,$149240,97193,0.536
35,31-40,Delhi NCR,SUNYJT9,1990-02-09 00:00:00,$30156,19639,0.536
35,31-40,Delhi NCR,SUNYML,1990-10-12 00:00:00,$30963,20165,0.536
35,31-40,Delhi NCR,SUNYN,1990-04-14 00:00:00,$76744,49980,0.536
35,31-40,Delhi NCR,SUNYSSD,1990-04-18 00:00:00,$41597,27090,0.536
35,31-40,Delhi NCR,SUNYTWN,1990-04-29 00:00:00,$23493,15300,0.536
35,31-40,Delhi NCR,SUNYUVP,1990-04-14 00:00:00,$33657,21919,0.536
35,31-40,Delhi NCR,SUNZ8L,1990-11-30 00:00:00,$40557,26413,0.536
35,31-40,Delhi NCR,SUNZARV,1990-02-18 00:00:00,$29079,18938,0.536
35,31-40,Delhi NCR,SUNZEYK,1990-08-01 00:00:00,$13978,9103,0.536
35,31-40,Delhi NCR,SUNZIR,1990-12-07 00:00:00,$13704,8925,0.536
35,31-40,Delhi NCR,SUNZJ83,1990-09-18 00:00:00,$22249,14490,0.536
35,31-40,Delhi NCR,SUNZLB,1990-11-06 00:00:00,$43330,28219,0.536
35,31-40,Delhi NCR,SUNZO,1990-08-26 00:00:00,$32041,20867,0.536
35,31-40,Delhi NCR,SUNZRVP,1990-01-11 00:00:00,$8949,5828,0.536
35,31-40,Delhi NCR,SUNZS23,1990-03-07 00:00:00,$9059,5900,0.536
35,31-40,Delhi NCR,SUNZUUP,1990-12-26 00:00:00,$42291,27542,0.536
35,31-40,Delhi NCR,SUNZVUE,1990-02-03 00:00:00,$40903,26638,0.536
35,31-40,Delhi NCR,SUNZX3C,1990-09-02 00:00:00,$147608,96130,0.536
35,31-40,Hyderabad,SUN0IWI,1990-12-19 00:00:00,$30156,19639,0.536
35,31-40,Hyderabad,SUN0MZT,1990-09-03 00:00:00,$31771,20691,0.536
35,31-40,Hyderabad,SUN0NHN,1990-12-30 00:00:00,$30695,19990,0.536
35,31-40,Hyderabad,SUN0QYI,1990-07-26 00:00:00,$30156,19639,0.536
35,31-40,Hyderabad,SUN0V3,1990-06-18 00:00:00,$22830,14868,0.536
35,31-40,Hyderabad,SUN0Y4M,1990-11-10 00:00:00,$134439,87554,0.536
35,31-40,Hyderabad,SUN0YNO,1990-09-30 00:00:00,$41485,27017,0.536
35,31-40,Hyderabad,SUN10EM,1990-01-31 00:00:00,$61331,39942,0.536
35,31-40,Hyderabad,SUN17I,1990-01-13 00:00:00,$32054,20875,0.536
35,31-40,Hyderabad,SUN1BE,1990-01-08 00:00:00,$21476,13986,0.536
35,31-40,Hyderabad,SUN1GTA,1990-03-27 00:00:00,$75375,49088,0.536
35,31-40,Hyderabad,SUN1MT,1990-03-12 00:00:00,$130599,85053,0.536
35,31-40,Hyderabad,SUN1N,1990-02-28 00:00:00,$20084,13080,0.536
35,31-40,Hyderabad,SUN1NGP,1990-11-16 00:00:00,$14027,9135,0.536
35,31-40,Hyderabad,SUN21Z,1990-08-23 00:00:00,$142580,92856,0.536
35,31-40,Hyderabad,SUN24AG,1990-08-03 00:00:00,$39734,25877,0.536
35,31-40,Hyderabad,SUN27,1990-08-21 00:00:00,$9594,6248,0.536
35,31-40,Hyderabad,SUN2BB,1990-04-02 00:00:00,$236037,153720,0.536
35,31-40,Hyderabad,SUN2D,1990-12-27 00:00:00,$220559,143640,0.536
35,31-40,Hyderabad,SUN2LVZ,1990-11-13 00:00:00,$59287,38611,0.536
35,31-40,Hyderabad,SUN3BIB,1990-04-28 00:00:00,$9512,6195,0.536
35,31-40,Hyderabad,SUN3EU,1990-07-19 00:00:00,$13664,8899,0.536
35,31-40,Hyderabad,SUN3GW,1990-12-02 00:00:00,$38477,25058,0.536
35,31-40,Hyderabad,SUN3VM,1990-04-05 00:00:00,$33118,21568,0.536
35,31-40,Hyderabad,SUN3WZ,1990-01-30 00:00:00,$219269,142800,0.536
35,31-40,Hyderabad,SUN4GIJ,1990-12-10 00:00:00,$21862,14238,0.536
35,31-40,Hyderabad,SUN57IT,1990-05-29 00:00:00,$77429,50426,0.536
35,31-40,Hyderabad,SUN5B60,1990-11-03 00:00:00,$22830,14868,0.536
35,31-40,Hyderabad,SUN5EH,1990-06-16 00:00:00,$9443,6150,0.536
35,31-40,Hyderabad,SUN62I,1990-08-04 00:00:00,$12686,8262,0.536
35,31-40,Hyderabad,SUN63AO,1990-12-31 00:00:00,$22584,14708,0.536
35,31-40,Hyderabad,SUN69P4,1990-05-20 00:00:00,$21476,13986,0.536
35,31-40,Hyderabad,SUN6CRD,1990-11-10 00:00:00,$31234,20341,0.536
35,31-40,Hyderabad,SUN6I82,1990-01-12 00:00:00,$31430,20469,0.536
35,31-40,Hyderabad,SUN6LS,1990-03-30 00:00:00,$143308,93330,0.536
35,31-40,Hyderabad,SUN6T4,1990-02-05 00:00:00,$81874,53321,0.536
35,31-40,Hyderabad,SUN71SW,1990-04-28 00:00:00,$38626,25155,0.536
35,31-40,Hyderabad,SUN77,1990-07-22 00:00:00,$13422,8741,0.536
35,31-40,Hyderabad,SUN7BZB,1990-07-25 00:00:00,$200843,130800,0.536
35,31-40,Hyderabad,SUN7C,1990-09-25 00:00:00,$23217,15120,0.536
35,31-40,Hyderabad,SUN7IIC,1990-03-17 00:00:00,$36315,23650,0.536
35,31-40,Hyderabad,SUN7YB,1990-05-28 00:00:00,$39062,25439,0.536
35,31-40,Hyderabad,SUN83JZ,1990-06-13 00:00:00,$22056,14364,0.536
35,31-40,Hyderabad,SUN8C9M,1990-09-04 00:00:00,$80856,52658,0.536
35,31-40,Hyderabad,SUN8H2O,1990-05-04 00:00:00,$31234,20341,0.536
35,31-40,Hyderabad,SUN8R0A,1990-01-29 00:00:00,$204860,133416,0.536
35,31-40,Hyderabad,SUN8S0,1990-04-20 00:00:00,$14994,9765,0.536
35,31-40,Hyderabad,SUN8Y8X,1990-03-12 00:00:00,$75700,49300,0.536
35,31-40,Hyderabad,SUN9146,1990-02-26 00:00:00,$14268,9292,0.536
35,31-40,Hyderabad,SUN97PG,1990-07-12 00:00:00,$21282,13860,0.536
35,31-40,Hyderabad,SUN99W,1990-06-17 00:00:00,$152940,99603,0.536
35,31-40,Hyderabad,SUN9JM3,1990-05-24 00:00:00,$9093,5922,0.536
35,31-40,Hyderabad,SUN9LE2,1990-01-12 00:00:00,$37784,24607,0.536
35,31-40,Hyderabad,SUN9Q6,1990-07-14 00:00:00,$31771,20691,0.536
35,31-40,Hyderabad,SUNAOHI,1990-04-18 00:00:00,$28976,18871,0.536
35,31-40,Hyderabad,SUNB1WV,1990-11-28 00:00:00,$13013,8475,0.536
35,31-40,Hyderabad,SUNB268,1990-12-04 00:00:00,$21743,14160,0.536
35,31-40,Hyderabad,SUNBBXD,1990-10-06 00:00:00,$9162,5967,0.536
35,31-40,Hyderabad,SUNBEJ2,1990-08-04 00:00:00,$29053,18921,0.536
35,31-40,Hyderabad,SUNBETF,1990-12-28 00:00:00,$21669,14112,0.536
35,31-40,Hyderabad,SUNBFM,1990-10-09 00:00:00,$21862,14238,0.536
35,31-40,Hyderabad,SUNBOGG,1990-09-26 00:00:00,$30902,20125,0.536
35,31-40,Hyderabad,SUNBP,1990-08-31 00:00:00,$31958,20813,0.536
35,31-40,Hyderabad,SUNBR1,1990-11-07 00:00:00,$41597,27090,0.536
35,31-40,Hyderabad,SUNBWDQ,1990-08-01 00:00:00,$138140,89964,0.536
35,31-40,Hyderabad,SUNCLCO,1990-01-12 00:00:00,$132994,86613,0.536
35,31-40,Hyderabad,SUNCXPB,1990-02-21 00:00:00,$13820,9000,0.536
35,31-40,Hyderabad,SUND0DN,1990-01-27 00:00:00,$41944,27316,0.536
35,31-40,Hyderabad,SUNDJJH,1990-05-20 00:00:00,$22830,14868,0.536
35,31-40,Hyderabad,SUNDWOR,1990-03-24 00:00:00,$9594,6248,0.536
35,31-40,Hyderabad,SUNDX76,1990-08-13 00:00:00,$30902,20125,0.536
35,31-40,Hyderabad,SUNDYNN,1990-06-01 00:00:00,$23306,15178,0.536
35,31-40,Hyderabad,SUNDZL9,1990-12-07 00:00:00,$144306,93980,0.536
35,31-40,Hyderabad,SUNE2Z,1990-11-03 00:00:00,$32310,21042,0.536
35,31-40,Hyderabad,SUNE6V,1990-05-25 00:00:00,$39734,25877,0.536
35,31-40,Hyderabad,SUNEHUZ,1990-10-14 00:00:00,$8937,5820,0.536
35,31-40,Hyderabad,SUNFCJ,1990-03-09 00:00:00,$9594,6248,0.536
35,31-40,Hyderabad,SUNFF8C,1990-05-04 00:00:00,$9136,5950,0.536
35,31-40,Hyderabad,SUNFFC,1990-05-25 00:00:00,$38824,25284,0.536
35,31-40,Hyderabad,SUNFG,1990-10-17 00:00:00,$14148,9214,0.536
35,31-40,Hyderabad,SUNFGNP,1990-11-16 00:00:00,$32849,21393,0.536
35,31-40,Hyderabad,SUNFJG,1990-03-05 00:00:00,$42291,27542,0.536
35,31-40,Hyderabad,SUNFKF,1990-09-10 00:00:00,$13391,8721,0.536
35,31-40,Hyderabad,SUNG7G,1990-10-21 00:00:00,$32041,20867,0.536
